일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2006-01-27,14400,80,0.56,14400,14480,14260,338278,2.42E+11,1.06E+14,147299337
2006-01-26,14320,40,0.28,14280,14360,14100,392954,2.80E+11,1.05E+14,147299337
2006-01-25,14280,320,2.29,14180,14400,14100,587614,4.19E+11,1.05E+14,147299337
2006-01-24,13960,260,1.9,13660,14000,13600,594140,4.10E+11,1.03E+14,147299337
2006-01-23,13700,-40,-0.29,13540,13900,13420,552960,3.79E+11,1.01E+14,147299337
2006-01-20,13740,-40,-0.29,14040,14160,13700,461590,3.23E+11,1.01E+14,147299337
2006-01-19,13780,180,1.32,13640,13900,13600,409902,2.82E+11,1.01E+14,147299337
2006-01-18,13600,-340,-2.44,13700,13780,13460,621662,4.22E+11,1.00E+14,147299337
2006-01-17,13940,-180,-1.27,14140,14420,13940,436666,3.10E+11,1.03E+14,147299337
2006-01-16,14120,240,1.73,14000,14140,13920,403367,2.83E+11,1.04E+14,147299337
2006-01-13,13880,200,1.46,13540,13880,13360,490124,3.34E+11,1.02E+14,147299337
2006-01-12,13680,20,0.15,13680,13840,13620,405859,2.79E+11,1.01E+14,147299337
2006-01-11,13660,-300,-2.15,13860,13960,13580,356985,2.45E+11,1.01E+14,147299337
2006-01-10,13960,200,1.45,13900,14020,13760,485875,3.38E+11,1.03E+14,147299337
2006-01-09,13760,20,0.15,13900,13940,13660,325507,2.24E+11,1.01E+14,147299337
2006-01-06,13740,160,1.18,13700,13760,13580,353915,2.42E+11,1.01E+14,147299337
2006-01-05,13580,-400,-2.86,13900,13900,13420,710373,4.83E+11,1.00E+14,147299337
2006-01-04,13980,680,5.11,13500,14000,13460,785812,5.43E+11,1.03E+14,147299337
2006-01-03,13300,120,0.91,13200,13320,13120,358018,2.37E+11,9.80E+13,147299337
2006-01-02,13180,0,0,13280,13360,13120,419111,2.77E+11,9.71E+13,147299337
2005-12-29,13180,-40,-0.3,13200,13400,13140,420541,2.79E+11,9.71E+13,147299337
2005-12-28,13220,-20,-0.15,13160,13260,13100,430162,2.84E+11,9.74E+13,147299337
2005-12-27,13240,160,1.22,13180,13280,12960,361357,2.38E+11,9.75E+13,147299337
2005-12-26,13080,180,1.4,13000,13260,12980,356642,2.34E+11,9.63E+13,147299337
2005-12-23,12900,220,1.74,12840,13040,12720,576358,3.72E+11,9.50E+13,147299337
2005-12-22,12680,120,0.96,12700,12940,12620,561916,3.59E+11,9.34E+13,147299337
2005-12-21,12560,320,2.61,12280,12700,12280,507287,3.16E+11,9.25E+13,147299337
2005-12-20,12240,80,0.66,12060,12280,12040,343970,2.09E+11,9.01E+13,147299337
2005-12-19,12160,120,1,12140,12280,12040,363354,2.21E+11,8.96E+13,147299337
2005-12-16,12040,-140,-1.15,12120,12120,11860,594153,3.56E+11,8.87E+13,147299337
2005-12-15,12180,0,0,12180,12320,12020,374817,2.28E+11,8.97E+13,147299337
2005-12-14,12180,-180,-1.46,12440,12540,12160,534330,3.29E+11,8.97E+13,147299337
2005-12-13,12360,0,0,12420,12460,12260,360761,2.23E+11,9.10E+13,147299337
2005-12-12,12360,-80,-0.64,12440,12560,12340,371779,2.31E+11,9.10E+13,147299337
2005-12-09,12440,-220,-1.74,12560,12620,12260,465264,2.90E+11,9.16E+13,147299337
2005-12-08,12660,-160,-1.25,12700,12800,12520,538546,3.41E+11,9.32E+13,147299337
2005-12-07,12820,220,1.75,12600,12900,12480,530716,3.37E+11,9.44E+13,147299337
2005-12-06,12600,160,1.29,12380,12620,12340,423633,2.64E+11,9.28E+13,147299337
2005-12-05,12440,100,0.81,12440,12500,12360,251823,1.57E+11,9.16E+13,147299337
2005-12-02,12340,220,1.82,12400,12460,12280,392830,2.43E+11,9.09E+13,147299337
2005-12-01,12120,160,1.34,11920,12160,11900,406300,2.45E+11,8.93E+13,147299337
2005-11-30,11960,80,0.67,11860,12080,11860,358182,2.15E+11,8.81E+13,147299337
2005-11-29,11880,-140,-1.16,11960,12040,11760,350219,2.08E+11,8.75E+13,147299337
2005-11-28,12020,20,0.17,12000,12060,11920,188687,1.13E+11,8.85E+13,147299337
2005-11-25,12000,-160,-1.32,12160,12220,11920,315126,1.89E+11,8.84E+13,147299337
2005-11-24,12160,20,0.16,12360,12360,12100,310103,1.90E+11,8.96E+13,147299337
2005-11-23,12140,340,2.88,12000,12260,11980,864854,5.24E+11,8.94E+13,147299337
2005-11-22,11800,-620,-4.99,12220,12240,11740,912923,5.44E+11,8.69E+13,147299337
2005-11-21,12420,-120,-0.96,12640,12640,12240,481865,3.01E+11,9.15E+13,147299337
2005-11-18,12540,60,0.48,12500,12600,12380,291995,1.83E+11,9.24E+13,147299337
2005-11-17,12480,-120,-0.95,12540,12560,12380,250852,1.57E+11,9.19E+13,147299337
2005-11-16,12600,180,1.45,12320,12600,12320,280777,1.75E+11,9.28E+13,147299337
2005-11-15,12420,-100,-0.8,12520,12580,12220,281923,1.74E+11,9.15E+13,147299337
2005-11-14,12520,160,1.29,12420,12580,12320,443395,2.77E+11,9.22E+13,147299337
2005-11-11,12360,260,2.15,12340,12480,12280,590875,3.65E+11,9.10E+13,147299337
2005-11-10,12100,80,0.67,12020,12140,11980,377342,2.28E+11,8.91E+13,147299337
2005-11-09,12020,-40,-0.33,12020,12140,11920,358627,2.16E+11,8.85E+13,147299337
2005-11-08,12060,60,0.5,12000,12060,11940,294792,1.77E+11,8.88E+13,147299337
2005-11-07,12000,20,0.17,12040,12060,11820,259275,1.55E+11,8.84E+13,147299337
2005-11-04,11980,240,2.04,11940,12000,11860,496143,2.96E+11,8.82E+13,147299337
2005-11-03,11740,240,2.09,11760,11840,11700,471441,2.77E+11,8.65E+13,147299337
2005-11-02,11500,220,1.95,11280,11600,11280,314320,1.81E+11,8.47E+13,147299337
2005-11-01,11280,240,2.17,11200,11360,11180,615171,3.47E+11,8.31E+13,147299337
2005-10-31,11040,120,1.1,10980,11100,10960,391918,2.16E+11,8.13E+13,147299337
2005-10-28,10920,-240,-2.15,10980,11020,10900,438963,2.40E+11,8.04E+13,147299337
2005-10-27,11160,-100,-0.89,11260,11360,11120,387209,2.17E+11,8.22E+13,147299337
2005-10-26,11260,-40,-0.35,11240,11320,11180,315372,1.77E+11,8.29E+13,147299337
2005-10-25,11300,-40,-0.35,11440,11560,11280,370469,2.12E+11,8.32E+13,147299337
2005-10-24,11340,60,0.53,11320,11420,11220,342068,1.93E+11,8.35E+13,147299337
2005-10-21,11280,160,1.44,11000,11320,10980,438004,2.45E+11,8.31E+13,147299337
2005-10-20,11120,120,1.09,11200,11220,11040,359267,2.00E+11,8.19E+13,147299337
2005-10-19,11000,-300,-2.65,11200,11220,11000,374710,2.07E+11,8.10E+13,147299337
2005-10-18,11300,40,0.36,11280,11380,11260,356791,2.02E+11,8.32E+13,147299337
2005-10-17,11260,20,0.18,11200,11380,11200,350592,1.97E+11,8.29E+13,147299337
2005-10-14,11240,0,0,11300,11440,11200,628182,3.55E+11,8.28E+13,147299337
2005-10-13,11240,-320,-2.77,11420,11480,11160,723035,4.07E+11,8.28E+13,147299337
2005-10-12,11560,-420,-3.51,11860,11880,11540,571620,3.32E+11,8.51E+13,147299337
2005-10-11,11980,120,1.01,11760,11980,11740,215077,1.28E+11,8.82E+13,147299337
2005-10-10,11860,240,2.07,11680,11940,11660,301891,1.79E+11,8.73E+13,147299337
2005-10-07,11620,-100,-0.85,11560,11760,11520,513223,2.99E+11,8.56E+13,147299337
2005-10-06,11720,-300,-2.5,11900,11900,11700,422333,2.49E+11,8.63E+13,147299337
2005-10-05,12020,-20,-0.17,12080,12280,11960,446328,2.70E+11,8.85E+13,147299337
2005-10-04,12040,280,2.38,11800,12140,11800,544049,3.27E+11,8.87E+13,147299337
2005-09-30,11760,-40,-0.34,11880,12000,11760,458085,2.72E+11,8.66E+13,147299337
2005-09-29,11800,-160,-1.34,11880,11980,11800,394362,2.34E+11,8.69E+13,147299337
2005-09-28,11960,100,0.84,11800,12000,11740,270129,1.60E+11,8.81E+13,147299337
2005-09-27,11860,-80,-0.67,11960,11980,11800,318206,1.89E+11,8.73E+13,147299337
2005-09-26,11940,240,2.05,11720,12000,11720,437917,2.59E+11,8.79E+13,147299337
2005-09-23,11700,-300,-2.5,11840,11980,11660,373549,2.20E+11,8.62E+13,147299337
2005-09-22,12000,-20,-0.17,11860,12000,11840,320007,1.91E+11,8.84E+13,147299337
2005-09-21,12020,160,1.35,11920,12120,11900,381782,2.30E+11,8.85E+13,147299337
2005-09-20,11860,0,0,12000,12060,11840,560903,3.34E+11,8.73E+13,147299337
2005-09-16,11860,-280,-2.31,12080,12120,11760,612542,3.64E+11,8.73E+13,147299337
2005-09-15,12140,-120,-0.98,12100,12380,12080,580759,3.54E+11,8.94E+13,147299337
2005-09-14,12260,140,1.16,12100,12300,12040,511770,3.12E+11,9.03E+13,147299337
2005-09-13,12120,340,2.89,11800,12200,11780,697730,4.21E+11,8.93E+13,147299337
2005-09-12,11780,0,0,11880,12000,11780,401478,2.39E+11,8.68E+13,147299337
2005-09-09,11780,40,0.34,11700,11820,11660,262111,1.54E+11,8.68E+13,147299337
2005-09-08,11740,160,1.38,11700,11860,11600,692548,4.06E+11,8.65E+13,147299337
2005-09-07,11580,200,1.76,11520,11640,11520,351354,2.04E+11,8.53E+13,147299337
2005-09-06,11380,160,1.43,11260,11520,11260,381016,2.18E+11,8.38E+13,147299337
2005-09-05,11220,140,1.26,11160,11260,11100,218480,1.22E+11,8.26E+13,147299337
2005-09-02,11080,100,0.91,10980,11140,10960,243894,1.35E+11,8.16E+13,147299337
2005-09-01,10980,100,0.92,10980,11040,10940,239426,1.32E+11,8.09E+13,147299337
2005-08-31,10880,60,0.55,10680,10920,10680,244132,1.32E+11,8.01E+13,147299337
2005-08-30,10820,20,0.19,10880,10960,10660,298314,1.61E+11,7.97E+13,147299337
2005-08-29,10800,-180,-1.64,10840,10840,10720,365599,1.97E+11,7.95E+13,147299337
2005-08-26,10980,-60,-0.54,11040,11120,10980,378335,2.09E+11,8.09E+13,147299337
2005-08-25,11040,-80,-0.72,11060,11100,10880,487216,2.68E+11,8.13E+13,147299337
2005-08-24,11120,-120,-1.07,11240,11260,10980,479797,2.66E+11,8.19E+13,147299337
2005-08-23,11240,-20,-0.18,11280,11380,11200,375451,2.12E+11,8.28E+13,147299337
2005-08-22,11260,200,1.81,11060,11400,11060,391070,2.20E+11,8.29E+13,147299337
2005-08-19,11060,-40,-0.36,11100,11120,10980,418721,2.32E+11,8.15E+13,147299337
2005-08-18,11100,-340,-2.97,11440,11460,11060,670314,3.77E+11,8.18E+13,147299337
2005-08-17,11440,0,0,11320,11440,11200,408410,2.31E+11,8.43E+13,147299337
2005-08-16,11440,-120,-1.04,11560,11640,11380,520855,2.99E+11,8.43E+13,147299337
2005-08-12,11560,220,1.94,11380,11580,11380,489617,2.82E+11,8.51E+13,147299337
2005-08-11,11340,240,2.16,11100,11400,11100,397705,2.24E+11,8.35E+13,147299337
2005-08-10,11100,100,0.91,11100,11240,11060,329612,1.84E+11,8.18E+13,147299337
2005-08-09,11000,-20,-0.18,11020,11060,10900,406503,2.23E+11,8.10E+13,147299337
2005-08-08,11020,-40,-0.36,11040,11040,10860,365714,2.01E+11,8.12E+13,147299337
2005-08-05,11060,-260,-2.3,11220,11220,10960,602057,3.34E+11,8.15E+13,147299337
2005-08-04,11320,-40,-0.35,11360,11380,11200,367406,2.08E+11,8.34E+13,147299337
2005-08-03,11360,0,0,11500,11540,11360,472771,2.70E+11,8.37E+13,147299337
2005-08-02,11360,-20,-0.18,11400,11420,11240,285080,1.62E+11,8.37E+13,147299337
2005-08-01,11380,80,0.71,11320,11380,11220,329422,1.86E+11,8.38E+13,147299337
2005-07-29,11300,100,0.89,11320,11320,11200,357510,2.01E+11,8.32E+13,147299337
2005-07-28,11200,180,1.63,11040,11320,11040,473196,2.65E+11,8.25E+13,147299337
2005-07-27,11020,0,0,11040,11180,10960,368686,2.04E+11,8.12E+13,147299337
2005-07-26,11020,-80,-0.72,11120,11160,10940,412660,2.28E+11,8.12E+13,147299337
2005-07-25,11100,60,0.54,11040,11140,11040,369101,2.05E+11,8.18E+13,147299337
2005-07-22,11040,-220,-1.95,11180,11200,10920,551599,3.06E+11,8.13E+13,147299337
2005-07-21,11260,100,0.9,11300,11360,11160,535612,3.02E+11,8.29E+13,147299337
2005-07-20,11160,-60,-0.53,11240,11340,11100,600564,3.37E+11,8.22E+13,147299337
2005-07-19,11220,240,2.19,11000,11240,10980,675722,3.77E+11,8.26E+13,147299337
2005-07-18,10980,140,1.29,10860,11040,10820,424479,2.32E+11,8.09E+13,147299337
2005-07-15,10840,-100,-0.91,10960,11000,10780,522167,2.85E+11,7.98E+13,147299337
2005-07-14,10940,0,0,10980,11020,10940,577773,3.17E+11,8.06E+13,147299337
2005-07-13,10940,120,1.11,10860,10940,10780,509310,2.77E+11,8.06E+13,147299337
2005-07-12,10820,160,1.5,10800,10960,10740,936718,5.07E+11,7.97E+13,147299337
2005-07-11,10660,340,3.29,10500,10700,10500,691762,3.67E+11,7.85E+13,147299337
2005-07-08,10320,0,0,10340,10440,10320,393397,2.04E+11,7.60E+13,147299337
2005-07-07,10320,240,2.38,10080,10380,10080,638200,3.27E+11,7.60E+13,147299337
2005-07-06,10080,40,0.4,10060,10140,10060,269198,1.36E+11,7.42E+13,147299337
2005-07-05,10040,-20,-0.2,10080,10140,10000,186060,93510797600,7.39E+13,147299337
2005-07-04,10060,40,0.4,10100,10180,10020,313114,1.58E+11,7.41E+13,147299337
2005-07-01,10020,140,1.42,9880,10020,9860,531182,2.64E+11,7.38E+13,147299337
2005-06-30,9880,80,0.82,9800,9960,9800,396777,1.96E+11,7.28E+13,147299337
2005-06-29,9800,10,0.1,9800,9850,9760,383764,1.88E+11,7.22E+13,147299337
2005-06-28,9790,20,0.2,9770,9810,9710,370658,1.81E+11,7.21E+13,147299337
2005-06-27,9770,-50,-0.51,9780,9780,9660,561046,2.73E+11,7.20E+13,147299337
2005-06-24,9820,-140,-1.41,9920,9920,9780,435634,2.15E+11,7.23E+13,147299337
2005-06-23,9960,100,1.01,9860,9980,9840,519819,2.57E+11,7.34E+13,147299337
2005-06-22,9860,100,1.02,9760,9880,9740,393089,1.93E+11,7.26E+13,147299337
2005-06-21,9760,-50,-0.51,9810,9830,9720,405211,1.98E+11,7.19E+13,147299337
2005-06-20,9810,-60,-0.61,9870,9880,9790,332126,1.63E+11,7.23E+13,147299337
2005-06-17,9870,-100,-1,9980,9990,9830,478983,2.37E+11,7.27E+13,147299337
2005-06-16,9970,-30,-0.3,10000,10040,9940,367992,1.84E+11,7.34E+13,147299337
2005-06-15,10000,70,0.7,9930,10000,9890,449256,2.23E+11,7.36E+13,147299337
2005-06-14,9930,-30,-0.3,9960,10020,9880,389984,1.94E+11,7.31E+13,147299337
2005-06-13,9960,130,1.32,9830,9990,9830,455384,2.26E+11,7.34E+13,147299337
2005-06-10,9830,230,2.4,9600,9890,9540,812962,3.97E+11,7.24E+13,147299337
2005-06-09,9600,50,0.52,9510,9600,9430,750424,3.58E+11,7.07E+13,147299337
2005-06-08,9550,-60,-0.62,9560,9620,9500,535763,2.56E+11,7.03E+13,147299337
2005-06-07,9610,-150,-1.54,9680,9700,9600,482598,2.33E+11,7.08E+13,147299337
2005-06-03,9760,10,0.1,9760,9830,9710,353579,1.72E+11,7.19E+13,147299337
2005-06-02,9750,-30,-0.31,9900,9910,9750,366428,1.80E+11,7.18E+13,147299337
2005-06-01,9780,0,0,9670,9790,9660,330983,1.61E+11,7.20E+13,147299337
2005-05-31,9780,-90,-0.91,9850,9880,9730,445531,2.18E+11,7.20E+13,147299337
2005-05-30,9870,70,0.71,9800,9880,9800,228959,1.13E+11,7.27E+13,147299337
2005-05-27,9800,160,1.66,9800,9860,9730,375574,1.84E+11,7.22E+13,147299337
2005-05-26,9640,-50,-0.52,9630,9700,9590,277951,1.34E+11,7.10E+13,147299337
2005-05-25,9690,-210,-2.12,9870,9930,9670,426388,2.08E+11,7.14E+13,147299337
2005-05-24,9900,-60,-0.6,9930,9970,9860,255070,1.26E+11,7.29E+13,147299337
2005-05-23,9960,-10,-0.1,9920,9970,9890,160941,79959296500,7.34E+13,147299337
2005-05-20,9970,0,0,9990,10040,9900,233768,1.17E+11,7.34E+13,147299337
2005-05-19,9970,180,1.84,9860,10020,9850,508780,2.53E+11,7.34E+13,147299337
2005-05-18,9790,0,0,9890,9900,9780,341989,1.68E+11,7.21E+13,147299337
2005-05-17,9790,30,0.31,9800,9860,9670,363568,1.78E+11,7.21E+13,147299337
2005-05-16,9760,130,1.35,9700,9800,9680,347032,1.69E+11,7.19E+13,147299337
2005-05-13,9630,130,1.37,9500,9700,9440,410919,1.97E+11,7.09E+13,147299337
2005-05-12,9500,60,0.64,9480,9600,9480,417218,1.99E+11,7.00E+13,147299337
2005-05-11,9440,-100,-1.05,9500,9510,9430,346095,1.64E+11,6.95E+13,147299337
2005-05-10,9540,40,0.42,9560,9590,9510,213574,1.02E+11,7.03E+13,147299337
2005-05-09,9500,20,0.21,9500,9550,9410,400770,1.90E+11,7.00E+13,147299337
2005-05-06,9480,190,2.05,9330,9510,9330,493666,2.33E+11,6.98E+13,147299337
2005-05-04,9290,190,2.09,9100,9340,9100,346370,1.60E+11,6.84E+13,147299337
2005-05-03,9100,-10,-0.11,9100,9230,9050,277432,1.27E+11,6.70E+13,147299337
2005-05-02,9110,70,0.77,9120,9160,9000,236912,1.08E+11,6.71E+13,147299337
2005-04-29,9040,-160,-1.74,9040,9130,8990,585597,2.65E+11,6.66E+13,147299337
2005-04-28,9200,-80,-0.86,9260,9270,9140,394049,1.81E+11,6.78E+13,147299337
2005-04-27,9280,-140,-1.49,9260,9340,9220,411813,1.91E+11,6.83E+13,147299337
2005-04-26,9420,-70,-0.74,9490,9490,9420,187546,88609616000,6.94E+13,147299337
2005-04-25,9490,150,1.61,9240,9490,9240,328776,1.54E+11,6.99E+13,147299337
2005-04-22,9340,20,0.21,9500,9520,9340,334597,1.57E+11,6.88E+13,147299337
2005-04-21,9320,-80,-0.85,9240,9400,9150,586475,2.72E+11,6.86E+13,147299337
2005-04-20,9400,-80,-0.84,9570,9660,9380,657711,3.13E+11,6.92E+13,147299337
2005-04-19,9480,-40,-0.42,9540,9600,9480,602959,2.87E+11,6.98E+13,147299337
2005-04-18,9520,-310,-3.15,9470,9630,9440,864948,4.12E+11,7.01E+13,147299337
2005-04-15,9830,-210,-2.09,10000,10040,9780,866964,4.28E+11,7.24E+13,147299337
2005-04-14,10040,-320,-3.09,10260,10280,10040,663520,3.36E+11,7.39E+13,147299337
2005-04-13,10360,-40,-0.38,10360,10400,10320,213519,1.11E+11,7.63E+13,147299337
2005-04-12,10400,60,0.58,10320,10400,10260,207740,1.07E+11,7.66E+13,147299337
2005-04-11,10340,-100,-0.96,10440,10440,10320,191323,99133270630,7.62E+13,147299337
2005-04-08,10440,80,0.77,10480,10500,10400,278919,1.46E+11,7.69E+13,147299337
2005-04-07,10360,0,0,10360,10400,10300,357174,1.85E+11,7.63E+13,147299337
2005-04-06,10360,20,0.19,10360,10400,10200,410120,2.12E+11,7.63E+13,147299337
2005-04-04,10340,100,0.98,10240,10340,10200,344399,1.77E+11,7.62E+13,147299337
2005-04-01,10240,200,1.99,10040,10320,10000,453138,2.31E+11,7.54E+13,147299337
2005-03-31,10040,80,0.8,10120,10140,10020,346725,1.75E+11,7.39E+13,147299337
2005-03-30,9960,-80,-0.8,9880,9990,9880,362906,1.80E+11,7.34E+13,147299337
2005-03-29,10040,-160,-1.57,10200,10220,10000,337115,1.70E+11,7.39E+13,147299337
2005-03-28,10200,100,0.99,10200,10220,10140,179687,91549703000,7.51E+13,147299337
2005-03-25,10100,40,0.4,10100,10120,10000,217500,1.09E+11,7.44E+13,147299337
2005-03-24,10060,90,0.9,10020,10120,9950,402056,2.02E+11,7.41E+13,147299337
2005-03-23,9970,50,0.5,9860,9990,9830,318491,1.58E+11,7.34E+13,147299337
2005-03-22,9920,80,0.81,9860,10020,9790,315959,1.57E+11,7.31E+13,147299337
2005-03-21,9840,-60,-0.61,9830,9980,9800,335494,1.65E+11,7.25E+13,147299337
2005-03-18,9900,-20,-0.2,9860,9960,9860,255059,1.26E+11,7.29E+13,147299337
2005-03-17,9920,-140,-1.39,9860,9970,9840,417586,2.07E+11,7.31E+13,147299337
2005-03-16,10060,20,0.2,9980,10080,9910,370997,1.85E+11,7.41E+13,147299337
2005-03-15,10040,-160,-1.57,10240,10280,9980,500684,2.52E+11,7.39E+13,147299337
2005-03-14,10200,-180,-1.73,10260,10320,10160,416910,2.13E+11,7.51E+13,147299337
2005-03-11,10380,390,3.9,10140,10380,10080,640226,3.28E+11,7.64E+13,147299337
2005-03-10,9990,-10,-0.1,10060,10160,9990,632675,3.17E+11,7.36E+13,147299337
2005-03-09,10000,-40,-0.4,9980,10000,9830,497898,2.48E+11,7.36E+13,147299337
2005-03-08,10040,-100,-0.99,10140,10160,10000,527607,2.66E+11,7.39E+13,147299337
2005-03-07,10140,-60,-0.59,10300,10300,10000,590399,3.00E+11,7.47E+13,147299337
2005-03-04,10200,-180,-1.73,10340,10340,10160,488203,2.50E+11,7.51E+13,147299337
2005-03-03,10380,40,0.39,10300,10520,10240,606709,3.14E+11,7.64E+13,147299337
2005-03-02,10340,-200,-1.9,10500,10560,10340,548569,2.86E+11,7.62E+13,147299337
2005-02-28,10540,100,0.96,10600,10620,10420,554130,2.91E+11,7.76E+13,147299337
2005-02-25,10440,60,0.58,10480,10580,10420,417694,2.19E+11,7.69E+13,147299337
2005-02-24,10380,160,1.57,10200,10400,10140,419776,2.16E+11,7.64E+13,147299337
2005-02-23,10220,-220,-2.11,10280,10320,10180,394983,2.02E+11,7.53E+13,147299337
2005-02-22,10440,-120,-1.14,10560,10580,10360,357168,1.87E+11,7.69E+13,147299337
2005-02-21,10560,20,0.19,10600,10640,10480,468639,2.47E+11,7.78E+13,147299337
2005-02-18,10540,200,1.93,10360,10540,10280,367125,1.91E+11,7.76E+13,147299337
2005-02-17,10340,-60,-0.58,10340,10440,10300,350246,1.82E+11,7.62E+13,147299337
2005-02-16,10400,20,0.19,10440,10620,10360,480293,2.51E+11,7.66E+13,147299337
2005-02-15,10380,40,0.39,10400,10420,10220,534955,2.78E+11,7.64E+13,147299337
2005-02-14,10340,220,2.17,10260,10440,10200,565369,2.92E+11,7.62E+13,147299337
2005-02-11,10120,-80,-0.78,10100,10180,10020,517794,2.61E+11,7.45E+13,147299337
2005-02-07,10200,290,2.93,10120,10240,10060,678715,3.44E+11,7.51E+13,147299337
2005-02-04,9910,-10,-0.1,9880,9970,9860,257129,1.28E+11,7.30E+13,147299337
2005-02-03,9920,110,1.12,9720,9940,9720,348983,1.73E+11,7.31E+13,147299337
2005-02-02,9810,-20,-0.2,9830,9880,9730,395070,1.94E+11,7.23E+13,147299337
2005-02-01,9830,-70,-0.71,9900,9970,9830,437123,2.16E+11,7.24E+13,147299337
2005-01-31,9900,120,1.23,9760,9900,9680,329335,1.62E+11,7.29E+13,147299337
2005-01-28,9780,-60,-0.61,9830,9830,9600,284435,1.39E+11,7.20E+13,147299337
2005-01-27,9840,30,0.31,9900,9900,9810,399866,1.97E+11,7.25E+13,147299337
2005-01-26,9810,140,1.45,9700,9870,9690,497768,2.44E+11,7.23E+13,147299337
2005-01-25,9670,-90,-0.92,9600,9700,9580,363372,1.75E+11,7.12E+13,147299337
2005-01-24,9760,40,0.41,9650,9760,9550,381465,1.85E+11,7.19E+13,147299337
2005-01-21,9720,120,1.25,9500,9720,9500,300696,1.45E+11,7.16E+13,147299337
2005-01-20,9600,0,0,9600,9700,9510,385404,1.85E+11,7.07E+13,147299337
2005-01-19,9600,-120,-1.23,9720,9770,9580,457066,2.21E+11,7.07E+13,147299337
2005-01-18,9720,-130,-1.32,9800,9810,9690,604888,2.95E+11,7.16E+13,147299337
2005-01-17,9850,420,4.45,9800,9890,9650,1235910,6.04E+11,7.25E+13,147299337
2005-01-14,9430,550,6.19,8800,9480,8790,1438070,6.62E+11,6.95E+13,147299337
2005-01-13,8880,40,0.45,8840,8940,8820,473963,2.10E+11,6.54E+13,147299337
2005-01-12,8840,0,0,8870,8880,8800,294457,1.30E+11,6.51E+13,147299337
2005-01-11,8840,80,0.91,8760,8840,8670,557131,2.44E+11,6.51E+13,147299337
2005-01-10,8760,-50,-0.57,8840,8840,8750,250135,1.10E+11,6.45E+13,147299337
2005-01-07,8810,110,1.26,8820,8830,8710,272369,1.20E+11,6.49E+13,147299337
2005-01-06,8700,-160,-1.81,8780,8910,8700,343063,1.51E+11,6.41E+13,147299337
2005-01-05,8860,-80,-0.89,8800,8860,8730,467322,2.05E+11,6.53E+13,147299337
2005-01-04,8940,-80,-0.89,9000,9020,8920,280347,1.26E+11,6.58E+13,147299337
2005-01-03,9020,10,0.11,9050,9060,8920,218558,98305433300,6.64E+13,147299337
2004-12-30,9010,120,1.35,8860,9020,8860,345360,1.55E+11,6.64E+13,147299337
2004-12-29,8890,170,1.95,8680,8890,8670,342186,1.50E+11,6.55E+13,147299337
2004-12-28,8720,-30,-0.34,8720,8760,8630,272727,1.19E+11,6.42E+13,147299337
2004-12-27,8750,90,1.04,8660,8750,8630,235473,1.02E+11,6.44E+13,147299337
2004-12-24,8660,-30,-0.35,8690,8700,8600,318328,1.38E+11,6.38E+13,147299337
2004-12-23,8690,-160,-1.81,8900,8920,8640,317565,1.38E+11,6.40E+13,147299337
2004-12-22,8850,-70,-0.78,8970,8990,8840,314704,1.40E+11,6.52E+13,147299337
2004-12-21,8920,20,0.22,8920,8940,8800,299601,1.33E+11,6.57E+13,147299337
2004-12-20,8900,20,0.23,8740,8920,8740,347023,1.53E+11,6.55E+13,147299337
2004-12-17,8880,80,0.91,8820,8890,8710,450291,1.99E+11,6.54E+13,147299337
2004-12-16,8800,230,2.68,8670,8880,8640,861837,3.78E+11,6.48E+13,147299337
2004-12-15,8570,320,3.88,8360,8570,8360,669601,2.84E+11,6.31E+13,147299337
2004-12-14,8250,210,2.61,8040,8270,8040,553669,2.26E+11,6.08E+13,147299337
2004-12-13,8040,-80,-0.99,8000,8070,7980,490546,1.97E+11,5.92E+13,147299337
2004-12-10,8120,-140,-1.69,8220,8240,8090,517691,2.11E+11,5.98E+13,147299337
2004-12-09,8260,-130,-1.55,8340,8410,8200,801717,3.32E+11,6.08E+13,147299337
2004-12-08,8390,170,2.07,8110,8390,8060,544378,2.24E+11,6.18E+13,147299337
2004-12-07,8220,-140,-1.67,8290,8370,8210,535599,2.22E+11,6.05E+13,147299337
2004-12-06,8360,-160,-1.88,8500,8500,8360,393351,1.65E+11,6.16E+13,147299337
2004-12-03,8520,-50,-0.58,8660,8680,8460,692020,2.97E+11,6.27E+13,147299337
2004-12-02,8570,-10,-0.12,8720,8760,8540,519975,2.24E+11,6.31E+13,147299337
2004-12-01,8580,-110,-1.27,8570,8610,8490,433472,1.85E+11,6.32E+13,147299337
2004-11-30,8690,170,2,8540,8700,8510,614068,2.65E+11,6.40E+13,147299337
2004-11-29,8520,-140,-1.62,8580,8620,8470,625415,2.67E+11,6.27E+13,147299337
2004-11-26,8660,-160,-1.81,8770,8920,8630,535018,2.34E+11,6.38E+13,147299337
2004-11-25,8820,30,0.34,8800,8890,8760,443705,1.96E+11,6.50E+13,147299337
2004-11-24,8790,-30,-0.34,8760,8840,8680,463002,2.03E+11,6.47E+13,147299337
2004-11-23,8820,20,0.23,8900,8910,8760,464291,2.05E+11,6.50E+13,147299337
2004-11-22,8800,-280,-3.08,8840,8910,8730,691533,3.04E+11,6.48E+13,147299337
